label,message,message_length
0,ffffffffff alright way meet sooner,34
1,free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mates wwwgetzedcouk pobox 36504 w45wq norm150ptone 16,136
0,aight lemme know whats,22
0,okie thanx,10
0,came hostel going sleep plz call class hrishi,45
1,ur going 2 bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise of£2000 cash 18only opt txt x 07786200117,133
0,none thats happening til get though,35
0,baaaaabe misss youuuuu go teach class 5,39
0,take didnt phone callon friday assume wont year,47
0,ho ho big belly laugh see ya tomo,33
0,merry christmas babe love ya kisses,35
0,came look flat seems ok 50s away alot wiv work got woman coming 630,67
0,moment dayhas valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish u find todaygood morning,124
0,electricity went fml,20
0,hey inconvenient sis huh,24
0,r ü going send,14
0,bill 3 £3365 thats bad,22
0,way,3
0,umma say anything,17
0,ok omw castor,13
0,cant speak bcaz mobile problem listen cannt listen voice calls later,68
0,cant pick phone right pls send message,38
0,im turning phone moms telling everyone cancer sister wont stop calling hurts talk cant put see u u get home love u,114
0,yes thought thanks,18
0,gd luck 4 ur exams,18
0,oh sorry please,15
0,aight 8 latest probably closer 7 jay tyler two trips,52
0,den wat e schedule b lk sun,27
1,weekly coolmob tones ready download weeks new tones include 1 crazy frogaxel f 2 akonlonely 3 black eyeddont p info n,117
1,ur cashbalance currently 500 pounds maximize ur cashin send go 86688 150pmsg cc 08718720201 hgsuite3422lands roww1j6hl,118
0,hello good week fancy drink something later,43
0,1 go write msg 2 put dictionary mode 3cover screen hand 4press ltgt 5gently remove ur hand interesting,102
0,hi good mornin thanku wish u,28
0,yeshere tv always available work place,38
0,chk ur belovd ms dict,21
1,send logo 2 ur lover 2 names joined heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ads 150p,142
0,kkim also finewhen complete course,34
1,urgent mobile number awarded £2000 prize guaranteed call 09058094454 land line claim 3030 valid 12hrs,101
0,okie,4
0,hey mate hows u honeydid u ave good holiday gimmi de gossx,58
0,jordan got voted last nite,26
0,agree stop thinkin ipad please ask macho question,49
0,st andre virgils cream,22
0,aiyo bit pai seh ü noe scared dun rem die hee become better lookin oredi leh,76
0,told dr appt next week thinks im gonna die told check nothing worried didnt listen,82
0,pleassssssseeeeee tel v avent done sportsx,42
1,guaranteed £200 award even £1000 cashto claim ur award call free 08000407165 18 2 stop getstop 88222 php rg21 4jx,113
0,skallis wont play first two odi,31
0,play w computer aiyah tok 2 u lor,33
1,dear uve invited xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18 yrs,109
0,cool come havent wined dined,28
0,wah okie okie muz make use e unlimited haha,43
0,u doin baby girl hope u okay every time call ure phone miss u get touch,71
0,yes outside like 2 hours called whole family wake cause started 1,65
1,cmon babe make horny turn txt fantasy babe im hot sticky need replies cost £150 2 cancel send stop,98
1,private 2003 account statement 07808247860 shows 800 unredeemed points call 08719899229 identifier code 40411 expires 061104,124
0,yeah whatever lol,17
0,sorryin meeting ill call later,30
0,hospital da return home evening,31
0,hello yeah ive got bath need hair ill come im done yeah,55
0,buying today ü need c meh,25
0,ü still got lessons ü sch,25
0,good afternoon love job prospects missing lazy bleak hmmm happy filled love,75
0,dont want hear anything,23
0,honey boo im missing u,22
0,drop tank,9
0,lol ok forgiven,15
0,convey regards,14
0,dunno dad said coming home 2 bring us 4 lunch yup go w u lor call u reach school lor,84
0,keep ten rs shelf buy two egg,29
0,fyi im taking quick shower epsilon like ltgt min,48
0,evening v good somewhat event laden fill dont worry … head ok throat wrecked see six,84
0,tot u outside cos darren say u come shopping course nice wat jus went sim lim look mp3 player,93
0,alrite,6
0,nice new shirts thing wear nudist themed mu,43
0,uploaded mine facebook,22
0,wat time ü finish,17
0,sorry never hear unless book one kinda jokethet really looking skinny white girls one lineyou much camera something like theyre casting look,140
0,mmmmm loved waking words morning miss love hope day goes well happy wait us together,84
0,meant apology texting get drugs ltgt night,42
0,okay thought expert,19
1,want funk ur fone weekly new tone reply tones2u 2 text wwwringtonescouk original n best tones 3gbp network operator rates apply,127
0,im e person whos e sms survey,29
0,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning,67
0,stopped get ice cream go back,29
1,great news call freefone 08006344447 claim guaranteed £1000 cash £2000 gift speak live operator,95
0,bus leaves ltgt,15
0,tired special,13
1,hi mandy sullivan calling hotmix fmyou chosen receive £500000 easter prize drawplease telephone 09041940223 claim 290305 prize transferred someone else,151
1,hi babe chloe r u smashed saturday night great weekend u missing sp visionsmscom text stop stop 150ptext,104
0,hi elaine todays meeting confirmed,34
0,also north carolina texas atm would go gre site pay test results sent,69
0,waiting call,12
0,come medical college 7pm forward da,35
0,dear denying words please,25
0,though shd go n fun bar town something – sound ok,49
0,yup ok thanx,12
0,think might give miss teaching til twelve lecture two damn working thing,72
0,ü dun need pick ur gf,21
0,check errors difficulties correction,36
0,weightloss girl friends make loads money ebay something give thanks god,71
0,yo theres class tmrw right,26
0,ok ill let noe later n ask call u tmr,37
0,one slice one breadstick lol,28
0,clothes jewelry trips,21
0,askd u question hours answer,28
0,vote wherever heart guides,26
0,usualiam fine happy amp well,28
0,dear chechi talk,16
0,hmm bits pieces lol sighs,25
0,soon real thing princess make wet,33
0,looking,7
0,r u continent,13
0,love wine dine lady,19
0,usualiam fine happy amp well,28
0,mums repent,11
0,k k pa lunch aha,16
0,storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone 4get name person bt girlfrnd g n g h,196
0,ywhere u dogbreath sounding like jan c thats al,48
1,win winner mr foley ipod exciting prizes soon keep eye ur mobile visit wwwwin82050couk,86
0,one day crab running sea shorethe waves came n cleared footprints crab crab asked frnd r u clearing beautiful footprints waves replied fox following ur footprints catch thats cleared frndsship never lets u dwn gud nyt,217
0,u make fb list,14
0,thats bit weird even supposed happening good idea sure pub,58
0,practising curtsey,18
0,still havent collected dough pls let know go place sent get control number,74
0,ditto wont worry saying anything anymore like said last night whatever want ill peace,85
0,fucking chickened messaged would late woould buzz didnt hear word,65
0,think …thanks see tomo,22
0,thk 50 shd ok said plus minus 10 ü leave line paragraphs,56
0,texted finished long time ago showered erything,47
0,need coffee run tomocant believe time week already,50
0,sry cant talk phone parents,27
0,happy birthday may ur dreams come true,38
0,oh right ok ill make sure loads work day got really nasty cough today dry n shot really help,92
0,lateso call tomorrow morningtake care sweet dreamsu meummifyingbye,66
0,going nothing greatbye,22
0,yo sorry shower sup,19
1,dear matthew please call 09063440451 landline complimentary 4lux tenerife holiday £1000 cash await collection ppm150 sae tcs box334 sk38xh,138
0,horrible gal sch stuff come u got mc,36
0,aight text tonight well see whats,33
1,get garden ready summer free selection summer bulbs seeds worth £3350 scotsman saturday stop go2 notxtcouk,106
0,wont get concentration dear know mind everything,48
0,getting worried derek taylor already assumed worst,50
0,carlos pick ill swing usf little bit,36
1,new textbuddy chat 2 horny guys ur area 4 25p free 2 receive search postcode gaytextbuddycom txt one name 89693,111
0,hello boytoy made home constant thought love hope nice visit cant wait till come home kiss,90
1,dating service asked 2 contact u someone shy call 09058091870 revealed pobox84 m26 3uz 150p,91
0,hi yijue regarding 3230 textbook intro algorithms second edition im selling 50,78
0,send id password,16
1,bored housewives chat n date 08717507711 btnational rate 10pmin landlines,73
0,im really really broke oh amount small even ltgt,48
0,well obviously people cool college life went home,49
0,need drug anymore,17
0,hey still want go yogasana coz end cine go bathe hav steam bath,63
0,sure stomach,12
0,directly behind abt 4 rows behind ü,35
0,ah well confuses things doesnt thought friends maybe wrong thing already sort invited tho may come cos money,108
0,hey u fancy meetin 4 cha  hav lil beverage txt ring meet l8r quite tired got 3 vpist love pete x x x,101
0,friends want drive em someplace probably take,45
0,battery low babe,16
0,god picked flower dippeditinadew lovingly touched itwhichturnedinto u gifted tomeandsaidthis friend 4u,102
0,whats happening gotten job begun registration permanent residency,65
0,tick tick tick babe,19
0,yagoing restaurant,18
0,sorry guess whenever get hold connections maybe hour two ill text,65
0,well keep mind ive got enough gas one round trip barring sudden influx cash,75
0,gonna let know cos comes bak holiday day coming dont4get2text number,68
0,good morning dear great amp successful day,42
0,thanks message really appreciate sacrifice im sure process direct pay find way back test tomorrow im class wonderful day,120
0,hello sort town already dont rush home eating nachos let know eta,65
0,room,4
0,nicenicehow working,19
0,k u bored come home,19
0,single line big meaning miss anything 4 ur best life dont miss ur best life anything gud nyt,92
0,u town alone,12
0,howz persons story,18
1,camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 days,91
1,urgent mobile number awarded £2000 bonus caller prize call 09058095201 land line valid 12hrs,92
0,im meeting call later,21
1,urgent trying contact u todays draw shows £800 prize guaranteed call 09050003091 land line claim c52 valid 12hrs,112
0,hey whats charles sorry late reply,34
0,hello hello hi lou sorry took long 2 reply left mobile friends lancaster got bak neway im sorry couldnt make ur bday 2 hun,124
1,urgent please call 09066612661 landline £5000 cash luxury 4 canary islands holiday await collection tcs sae award 20m12aq 150ppm 16 “,133
0,luv u soo much u dont understand special u r 2 ring u 2morrow luv u xxx,72
0,honey sweetheart darling sexy buns sugar plum loverboy miss boytoy smacks ass go gym,84
1,get brand new mobile phone agent mob plus loads goodies info text mat 87021,75
0,right wasnt phoned someone number like,38
0,k ill work something,20
0,wish holding tightly making see important much mean much need life,66
0,hair cream shipped,18
0,messages phone im holding,25
0,hello hows saturday go texting see youd decided anything tomo im trying invite anything,87
0,picking various points,22
1,1000s girls many local 2 u r virgins 2 r ready 2 4fil ur every sexual need u 4fil text cute 69911£150p,102
0,told tell stupid hear wont tell anything dad called brother spoken,66
0,yes innocent fun,16
1,ree entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate tcs apply 08452810073 details 18,109
0,good afternoon sunshine dawns day refreshed happy alive breathe air smile think love always,91
0,pay ltdecimalgt lakhs,21
0,kkany special today,19
0,normally hot mail com see,25
1,unique enough find 30th august wwwareyouuniquecouk,50
0,work right,10
0,therell minor shindig place later tonight interested,52
0,kkhow much cost,15
0,really good see day dudette missing,35
